i,j,phi,Ex,Ey
32,29,0.005351830222826515,0.0004676756701311063,0.0007516737593667414
32,30,0.004878279149618146,0.00046934913908863295,0.0006281970836811124
32,31,0.004413131944649249,0.00045464315321445264,0.0005208644923503803
32,32,0.003968992843189241,0.00043020962310796407,0.00043020962310796385
32,33,0.003552712698433321,0.00040092597166119,0.0003549493131877479
32,34,0.003167140899866861,0.00037008757709807946,0.0002930451743313608
32,35,0.0028125375442371622,0.00033977080112267133,0.000242310009026498
32,36,0.002487599297621518,0.00031119126127478343,0.00020070765779110224
32,37,0.0021901550216875953,0.000284993170648218,0.00016647183127526419
32,38,0.0019176129563250822,0.00026146036987629857,0.00013812904465763758
32,39,0.0016672342819349982,0.00024066091287081937,0.00011447669339448828
32,40,0.0014362911305834435,0.00022254192975798234,9.454420983374696e-05
32,41,0.0012221504224190335,0.00020698981383988262,7.755128937146248e-05
32,42,0.0010223115029036783,0.00019386729964077125,6.286939380938979e-05
32,43,0.000834415823137491,0.00018303563810751134,4.998868919262782e-05
32,44,0.0006562402266886556,0.00017436741899685789,3.849062337194187e-05
32,45,0.00048568098514377526,0.00016775367846851884,2.8025508691273448e-05
32,46,0.0003207328697516179,0.0001631076230905545,1.829418922167316e-05
32,47,0.00015946573896266625,0.00016036643487580895,9.032838775176611e-06
32,48,0.0,7.973286948133313e-05,-0.0
33,0,0.0,-7.445543473008673e-05,-0.0
33,1,0.00014891086946017346,-0.0001497537978449377,9.505818791656626e-06
33,2,0.0002995075956898754,-0.00015226191865169226,1.9238743358569044e-05
33,3,0.00045343470676355795,-0.000156429005695201,2.9432493009158426e-05
33,4,0.0006123656070802773,-0.00016229030139569412,4.0339617362877855e-05
33,5,0.0007780153095549462,-0.00016989233960176548,5.224205371396132e-05
33,6,0.0009521502862838083,-0.00017928908032415223,6.546303050924783e-05
33,7,0.0011365934702032507,-0.00019053554618395774,8.038071200528699e-05
33,8,0.0013332213786517238,-0.0002036776322990833,9.74438509109127e-05
33,9,0.0015439487348014173,-0.00021873612911027952,0.00011718942039998573
33,10,0.0017706936368722828,-0.00023568215174848463,0.00014026158686879047
33,11,0.0020153130382983865,-0.000254400108083185,0.00016743021442510483
33,12,0.002279493853038653,-0.00027463316662222474,0.00019960497157031913
33,13,0.002564579371542836,-0.0002959052619276076,0.0002378374660964343
33,14,0.002871304376893868,-0.0003174138701475286,0.0002832979240021049
33,15,0.003199407111837893,-0.000337890911066732,0.00033720404352612695
33,16,0.003547086199027332,-0.0003554384853942515,0.00040066778878033115
33,17,0.003910284082626396,-0.000367366874109375,0.0004744133828391032
33,18,0.004281819947246082,-0.0003701003742163189,0.0005583146484048722
33,19,0.004650484831059034,-0.0003592744748367083,0.0006507211445680476
33,20,0.005000368896919499,-0.00033021175580499017,0.0007476251645518921
33,21,0.005310908342669014,-0.0002789805427963368,0.0008419104514741102
33,22,0.005558329982512172,-0.0002040944047385011,0.0009232301515429541
33,23,0.0057190971521460165,-0.0001084554764437997,0.0009793457650787802
33,24,0.005775240935399772,-4.052451950181321e-07,0.0009995518887093366
33,25,0.005719907642536053,0.00010765020178600364,0.000979382956859305
33,26,0.005559940531827764,0.00020330473960970168,0.0009233040563370672
33,27,0.005313298163316649,0.0002782167682422545,0.00084202011521124
33,28,0.005003506995343255,0.0003294839657907011,0.0007477691647609455
33,29,0.004654330231735247,0.0003585925031642655,0.0006508976006736368
33,30,0.004286321989014724,0.0003694737231699518,0.0005585212353472449
33,31,0.003915382785395344,0.0003668046452907018,0.00047464734792645037
33,32,0.0035527126984333207,0.0003549493131877479,0.00040092597166119
33,33,0.003205484159019848,0.00033748289914984665,0.00033748289914984687
33,34,0.0028777469001336274,0.0003170945314309758,0.00028359354841690494
33,35,0.0025712950961578962,0.0002956814622802188,0.00023814562491762952
33,36,0.00228638397557319,0.000274511072702071,0.00019992113093588674
33,37,0.0020222729507537542,0.0002543851395632031,0.00016774957424194135
33,38,0.0017776136964467836,0.00023577893819127615,0.00014057911614082574
33,39,0.001550715074371202,0.00021894847171371134,0.00011749989441869478
33,40,0.001339716753019361,0.00020400847070236455,9.774189007970703e-05
33,41,0.0011426981329664728,0.00019098693049343472,8.066082206164204e-05
33,42,0.0009577428920324915,0.00017986214848944132,6.571964390217832e-05
33,43,0.0007829738359875902,0.00017058730024622815,5.246957188945661e-05
33,44,0.0006165682915400352,0.00016310642218067436,4.053245370606471e-05
33,45,0.00045676099162624147,0.00015736460727479082,2.9585116189138357e-05
33,46,0.0003018390769904536,0.0001533143742538517,1.9345720820001763e-05
33,47,0.00015013224311853806,0.0001509195384952268,9.561860136131698e-06
33,48,0.0,7.506612155926903e-05,-0.0
34,0,0.0,-6.958959149158999e-05,-0.0
34,1,0.00013917918298317998,-0.00013991084502091856,9.891273771319394e-06
34,2,0.0002798216900418371,-0.00014208235366416764,1.9998157583513533e-05
34,3,0.0004233438903115153,-0.00014567618588140214,3.0540879485431384e-05
34,4,0.0005711740618046414,-0.00015070595820151252,4.175473888571495e-05
34,5,0.0007247558067145403,-0.0001571867963047755,5.389822634757255e-05
34,6,0.0008855476544141924,-0.00016513044858113262,6.726175177429694e-05
34,7,0.0010550167038768056,-0.00017453781883125448,8.217701835058674e-05
34,8,0.0012346232920767014,-0.0001853878771518598,9.902685956025511e-05
34,9,0.0014257924581805251,-0.0001976215232086442,0.00011825496470734367
34,10,0.0016298663384939898,-0.00021111854425195453,0.00014037424703078913
34,11,0.0018480295466844342,-0.00022566540873006303,0.0001659715019146419
34,12,0.002081197155954116,-0.00024091145436805643,0.00019570425510054897
34,13,0.002329852455420547,-0.0002563114582804463,0.00023028308426950887
34,14,0.0025938200725150085,-0.00027105433718058766,0.00027042906319845253
34,15,0.0028719611297817224,-0.00028398200553214755,0.00031679151384208593
34,16,0.0031617840835793036,-0.000293510901363186,0.0003698070237488863
34,17,0.0034589829325080944,-0.000297583171165553,0.0004294795986329585
34,18,0.0037569504259104096,-0.00029369550202832653,0.0004950699644745433
34,19,0.0040463739365647474,-0.0002790770251013164,0.000564709721972348
34,20,0.004315104476113042,-0.0002510991879881826,0.0006350161429688136
34,21,0.004548572312541113,-0.00020796931241182743,0.0007008815688131515
34,22,0.004731043100936697,-0.00014964232131193904,0.0007557210589588781
34,23,0.004847856955164991,-7.866049633359047e-05,0.0007924849183370483
34,24,0.004888364093603878,-3.858210281966999e-07,0.0008054961648645796
34,25,0.004848628597221384,7.789381996776024e-05,0.0007925253324677075
34,26,0.004732576453668358,0.00014889050615855782,0.0007558013669889622
34,27,0.0045508475849042685,0.00020724214665494498,0.000701000734042354
34,28,0.004318092160358468,0.00025040628171251345,0.0006351726197266329
34,29,0.004050035021479242,0.00027842774071740574,0.0005649014668030507
34,30,0.0037612366789236563,0.0002930988863414465,0.0004952944509329809
34,31,0.0034638372487963485,0.0002970478895283977,0.0004297338355922257
34,32,0.003167140899866861,0.00029304517433136057,0.00037008757709807924
34,33,0.0028777469001336274,0.00028359354841690494,0.0003170945314309756
34,34,0.002599953803033051,0.0002707503028658621,0.0002707503028658619
34,35,0.002336246294401903,0.0002560983836416531,0.0002306179447737599
34,36,0.0020877570357497447,0.00024079521059909527,0.00019604780975356225
34,37,0.0018546558732037127,0.00022565115585315698,0.00016631853470625132
34,38,0.0016364547240434308,0.000211210690053052,0.00014071929101651035
34,39,0.0014322344930976086,0.00019782368680970066,0.00011859234242125936
34,40,0.0012408073504240294,0.0001857028574009296,9.935072520474847e-05
34,41,0.0010608287782957495,0.0001749675676623539,8.248140150631303e-05
34,42,0.0008908722150993216,0.00016567604946858582,6.754060236691703e-05
34,43,0.0007294766793585778,0.00015784844791139773,5.414546060227498e-05
34,44,0.0005751753192765262,0.00015148296329653963,4.196428599630766e-05
34,45,0.00042651075276549854,0.0001465669455824559,3.0706728721669e-05
34,46,0.0002820414281116144,0.00014308436703754784,2.0114405558241264e-05
34,47,0.00014034201869040286,0.0001410207140558072,9.952171587869038e-06
34,48,0.0,7.017100934520143e-05,-0.0
35,0,0.0,-6.456416095876734e-05,-0.0
35,1,0.00012912832191753468,-0.00012975564026142415,1.015172510368849e-05
35,2,0.0002595112805228483,-0.00013161231293758025,2.0503609223350956e-05
35,3,0.0003923529477926952,-0.00013467242439299957,3.125846240317653e-05
35,4,0.0005288561293088474,-0.00013893295453355295,4.2630484502171066e-05
35,5,0.0006702188568598011,-0.0001443853267131835,5.485111436847196e-05
35,6,0.0008176267827352144,-0.00015101028832113805,6.81749409227277e-05
35,7,0.0009722394335020772,-0.00015877043839799957,8.288548892834095e-05
35,8,0.0011351676595312136,-0.00016759968594232637,9.930045421028405e-05
35,9,0.00130743880538673,-0.0001773887416397455,0.00011777558351464673
35,10,0.0014899451428107046,-0.0001879656145411864,0.000138705810449454
35,11,0.0016833700344691027,-0.00019907010001342514,0.0001625213965868056
35,12,0.0018880853428375549,-0.00021032158426735777,0.00018967561756239992
35,13,0.0021040132030038182,-0.00022118045382970403,0.00022061896262967
35,14,0.002330446250496963,-0.00023090544057495152,0.0002557530211025152
35,15,0.0025658240841537213,-0.00023851295051629823,0.0002953556904617318
35,16,0.0028074721515295594,-0.00024275040060337894,0.0003394691806859445
35,17,0.003051324885360479,-0.000242103933383718,0.0003877456511173522
35,18,0.0032916800182969954,-0.00023487025087692934,0.00043925560604260645
35,19,0.003521065387114338,-0.00021932829634243797,0.0004922855467385681
35,20,0.0037303366109818713,-0.0001940399089641867,0.0005441862155739969
35,21,0.003909145205042711,-0.0001582756268062723,0.000591375522882551
35,22,0.004046887864594416,-0.00011249105521460431,0.0006296274597987026
35,23,0.00413412731547192,-5.8680370538098225e-05,0.0006547414510373144
35,24,0.004164248605670612,-3.64831064358917e-07,0.0006635290629328527
35,25,0.004134856977600638,5.79554039103862e-05,0.000654784899759337
35,26,0.00404833779784984,0.00011178014118434819,0.0006297137979646406
35,27,0.003911296695231941,0.00015758802097992522,0.0005915036359797044
35,28,0.0037331617558899895,0.00019338469855139772,0.0005443544419147987
35,29,0.003524527298129146,0.0002187143343706135,0.0004924916894822134
35,30,0.0032957330871487625,0.00023430609195912683,0.00043949694909789093
35,31,0.0030559151142108922,0.00024159777145580015,0.0003880189788204769
35,32,0.0028125375442371622,0.00024231000902649779,0.00033977080112267133
35,33,0.0025712950961578967,0.0002381456249176293,0.0002956814622802188
35,34,0.0023362462944019036,0.0002306179447737601,0.0002560983836416531
35,35,0.0021100592066103764,0.00022097896916791913,0.00022097896916791892
35,36,0.0018942883560660654,0.00021021166263456242,0.00019004497147407187
35,37,0.0016896358813412516,0.0001990566208261512,0.00016289449017653848
35,38,0.001496175114413763,0.0001880527459062842,0.0001390767662212706
35,39,0.0013135303895286832,0.00017757990590194946,0.00011813829761947881
35,40,0.001141015302609864,0.00016789752978741822,9.964864180511039e-05
35,41,0.0009777353299538468,0.00015917680765560328,8.321273117104357e-05
35,42,0.0008226616872986575,0.00015152620758540327,6.847473331932888e-05
35,43,0.0006746829147830402,0.00014501098387561878,5.5116916183437024e-05
35,44,0.0005326397195474199,0.00013966769030006838,4.285576893783198e-05
35,45,0.00039534753418290347,0.00013551472683672442,3.1436767250936316e-05
35,46,0.00026161026587397107,0.00013255981712005175,2.0628587687042646e-05
35,47,0.00013022789994279998,0.00013080513293698554,1.0217196494204514e-05
35,48,0.0,6.511394997139999e-05,-0.0
36,0,0.0,-5.94378663879015e-05,-0.0
36,1,0.000118875732775803,-0.0001194072357975676,1.0303327998437356e-05
36,2,0.0002388144715951352,-0.00012097561636467962,2.0788833468534117e-05
36,3,0.0003608269655051622,-0.00012354931060258204,3.163952391126851e-05
36,4,0.00048591309280029927,-0.0001271133062362171,4.30464288238413e-05
36,5,0.0006150535779775964,-0.00013164233988421887,5.521246802849065e-05
36,6,0.000749197772568737,-0.00013709607402126364,6.835602210231813e-05
36,7,0.0008892457260201237,-0.00014341230554369813,8.271390297074922e-05
36,8,0.0010360223836561333,-0.000150497782565554,9.854321119671927e-05
36,9,0.0011902412911512317,-0.00015821616696947425,0.00011612125537016778
36,10,0.0013524547175950818,-0.00016637273117979566,0.00013574227200022898
36,11,0.001522986753510823,-0.00017469560161711712,0.00015770910331567938
36,12,0.001701845920829316,-0.00018281388832519204,0.00018231727677402946
36,13,0.001888614530161207,-0.00019023405474033104,0.00020982816542788549
36,14,0.002082314030309978,-0.00019631760934852585,0.00024042731322735224
36,15,0.0022812497488582588,-0.00020026584594871823,0.0002741640446196521
36,16,0.0024828457222074145,-0.0002011209407075656,0.0003108699606704289
36,17,0.00268349163027339,-0.00019779674580889107,0.0003500580888358847
36,18,0.0028784392138251967,-0.0001891556064071106,0.00039081278085254813
36,19,0.003061802843087611,-0.00017414641556992593,0.0004316939375033739
36,20,0.0032267320449650486,-0.00015200921184419978,0.0004706965746931336
36,21,0.0033658212667760107,-0.00012252806818712175,0.0005053219109117492
36,22,0.003471788181339292,-8.627639315717558e-05,0.0005328151420304417
36,23,0.003538374053090362,-4.47588931994404e-05,0.0005505880035481315
36,24,0.003561305967738173,-3.4237230617413517e-07,0.0005567588913484435
36,25,0.00353905879770271,4.4078554999548184e-05,0.0005506342870698914
36,26,0.0034731488577390765,8.560924237892525e-05,0.0005329071133211914
36,27,0.0033678403129448597,0.00012188279060510311,0.0005054583827721856
36,28,0.0032293832765288703,0.00015139433521502241,0.0004708757770608644
36,29,0.003065051642514815,0.00017357024790049793,0.00043191353025584696
36,30,0.0028822427807278744,0.00018862617567971004,0.0003910698707436566
36,31,0.0026877992911553948,0.0001973217415531781,0.0003503492504533048
36,32,0.002487599297621518,0.00020070765779110246,0.00031119126127478343
36,33,0.00228638397557319,0.00019992113093588674,0.000274511072702071
36,34,0.0020877570357497447,0.00019604780975356225,0.00024079521059909548
36,35,0.0018942883560660654,0.00019004497147407187,0.00021021166263456242
36,36,0.001707667092801601,0.00018271073160771483,0.00018271073160771483
36,37,0.0015288668928506357,0.0001746829506003557,0.00015810654218091288
36,38,0.0013583011916008896,0.00016645449749599233,0.0001361374338745739
36,39,0.001195957897858651,0.00015839556239354046,0.00011650763808660749
36,40,0.0010415100668138087,0.00015077729095249435,9.891411976368131e-05
36,41,0.0008944033159536623,0.0001437936591765724,8.306249963585332e-05
36,42,0.0007539227484606639,0.00013758023448097928,6.867537785794098e-05
36,43,0.0006192428469917038,0.00013222948352990084,5.549561525081858e-05
36,44,0.0004894637814008622,0.00012780281436403893,4.328641473208653e-05
36,45,0.0003636372182636259,0.00012433976433166654,3.1829464530060505e-05
36,46,0.00024078425273752908,0.00012186479628081603,2.092196777402071e-05
36,47,0.00011990762570199383,0.00012039212636876454,1.0373071927264807e-05
36,48,0.0,5.9953812850996914e-05,-0.0
37,0,0.0,-5.426083296032998e-05,-0.0
37,1,0.00010852166592065996,-0.00010896680679289004,1.0363755811019601e-05
37,2,0.00021793361358578007,-0.0001102761170247491,2.0890442144705056e-05
37,3,0.00032907389997015817,-0.00011241482903769239,3.1742217009688426e-05
37,4,0.00044276327166116485,-0.00011536001041633081,4.3086345493107444e-05
37,5,0.0005597939208028198,-0.00011907573343470667,5.5097432526441574e-05
37,6,0.0006809147385305782,-0.00012350885337887948,6.795915701093727e-05
37,7,0.0008068116275605788,-0.00012858324930359842,8.186517037255025e-05
37,8,0.000938081237137775,-0.0001341923335429078,9.701865769302616e-05
37,9,0.0010751962946463944,-0.0001401896808362358,0.00011362983456729805
37,10,0.0012184605988102466,-0.0001463777665956748,0.00013191036518821273
37,11,0.001367951827837744,-0.00015249509523962467,0.00015206334974956224
37,12,0.001523450789289496,-0.00015820252215515166,0.00017426718749875576
37,13,0.0016843568721480473,-0.00016307041737638125,0.0001986513802449373
37,14,0.0018495916240422584,-0.00016656956138318493,0.00022526239987477787
37,15,0.002017495994914417,-0.00016807030307322156,0.00025401843636502165
37,16,0.0021857322301887016,-0.0001668563563871463,0.0002846536538101285
37,17,0.0023512087076887097,-0.00016216111320159878,0.0003166560837829554
37,18,0.002510054456591899,-0.00015323440220944015,0.0003492089049093219
37,19,0.00265767751210759,-0.00013944450250185248,0.00038115234792137037
37,20,0.002788943461595604,-0.00012041193555581138,0.00041099103286075414
37,21,0.002898501383219213,-9.615705946896418e-05,0.00043697489116069897
37,22,0.0029812575805335324,-6.722496257822205e-05,0.0004572740619160497
37,23,0.003032951308375657,-3.473662122009647e-05,0.0004702424502850025
37,24,0.0030507308229737254,-3.1854754259895424e-07,0.0004747213888959688
37,25,0.003033588403460855,3.410362588313412e-05,0.0004702913577219797
37,26,0.002982523571207457,6.66042368866423e-05,0.00045737124727746156
37,27,0.0029003799296875702,9.555668471959819e-05,0.000437119099970764
37,28,0.0027914102017682608,0.00011983984603505912,0.00041118039474844935
37,29,0.002660700237617452,0.00013890842805340574,0.0003813843901462348
37,30,0.0025135933456614493,0.00015274181215658468,0.0003494805702545533
37,31,0.0023552166133042826,0.00016171916198692697,0.000316963752696668
37,32,0.0021901550216875953,0.00016647183127526397,0.0002849931706482183
37,33,0.0020222729507537547,0.00016774957424194135,0.0002543851395632033
37,34,0.0018546558732037127,0.00016631853470625154,0.0002256511558531572
37,35,0.0016896358813412516,0.00016289449017653848,0.0001990566208261513
37,36,0.0015288668928506357,0.00015810654218091288,0.0001746829506003557
37,37,0.0013734227969794258,0.00015248332309301027,0.00015248332309301027
37,38,0.0012239002466646152,0.0001464538418119788,0.00013232793275061547
37,39,0.0010805151133554682,0.00014035659179105687,0.00011403812548781156
37,40,0.0009431870630825014,0.00013445239133666405,9.741059733365647e-05
37,41,0.0008116103306821401,0.00012893806574986296,8.223353322277396e-05
37,42,0.0006853109315827755,0.00012395932320036852,6.829662111704346e-05
37,43,0.0005636916842814031,0.00011962202074976432,5.5396635119647124e-05
37,44,0.00044606689008324686,0.00011600153957931031,4.3339939485168954e-05
37,45,0.00033168860512278246,0.0001131502798786586,3.194292802080587e-05
37,46,0.00021976633032592965,0.00011110342451725605,2.103112572586293e-05
37,47,0.00010948175608827037,0.00010988316516296483,1.0437454521438243e-05
37,48,0.0,5.474087804413518e-05,-0.0
38,0,0.0,-4.90741105768819e-05,-0.0
38,1,9.81482211537638e-05,-9.851679365286255e-05,1.0351165908012748e-05
38,2,0.0001970335873057251,-9.959715516601078e-05,2.084580661919297e-05
38,3,0.00029734253148578537,-0.00010135340725417964,3.1625273871839266e-05
38,4,0.0003997404018140844,-0.00010375809071946394,4.2833621855619124e-05
38,5,0.0005048587129247133,-0.00010676952836638905,5.461855466411028e-05
38,6,0.0006132794585468625,-0.00011032833617515497,6.713179603173169e-05
38,7,0.0007255153852750232,-0.00011435280486160924,8.052856033428669e-05
38,8,0.000841985068270081,-0.0001187331183708062,9.496568900560476e-05
38,9,0.0009629816220166356,-0.00012332445947428768,0.00011059787239408588
38,10,0.0010886339872186563,-0.00012793921599753148,0.00012757121345224046
38,11,0.0012188600540116985,-0.0001323387793065741,0.0001460132316807827
38,12,0.0013533115458318045,-0.00013622585782981696,0.00016601830480056238
38,13,0.0014913117696713325,-0.00013923884236430892,0.00018762759308526503
38,14,0.0016317892305604223,-0.0001409505532284415,0.00021080283212233984
38,15,0.0017732128761282155,-0.00014087459201336762,0.00023539421688959145
38,16,0.0019135384145871576,-0.00013848329328963185,0.0002611041709764877
38,17,0.002050179462707479,-0.00013324149470969767,0.0002874512901282115
38,18,0.002180021404006553,-0.00012465934226869564,0.0003137421350968833
38,19,0.0022994981472448705,-0.00011236428761849369,0.00033906227291459565
38,20,0.0024047499792435403,-9.618666860487118e-05,0.00036230060693808017
38,21,0.002491871484454613,-7.624503913182621e-05,0.00038222013359107154
38,22,0.0025572400575071927,-5.300883403287207e-05,0.0003975808230185073
38,23,0.002597889152520357,-2.731156621952127e-05,0.0004073046105009209
38,24,0.0026118631899462352,-2.934648691969074e-07,0.0004106511720278626
38,25,0.0025984760822587508,2.6728413381040938e-05,0.0004073559208517797
38,26,0.0025584063631841534,5.243698462770955e-05,0.00039768278329291285
38,27,0.0024936021130033317,7.569193807609089e-05,0.000382371427706188
38,28,0.0024070224870319716,9.565962539049319e-05,0.00036249927266706673
38,29,0.0023022828622223453,0.0001118704234066019,0.00033930571607408114
38,30,0.0021832816402187678,0.00012420553823014324,0.000314027148315612
38,31,0.002053871785762059,0.0001328343419468431,0.00028777407607205206
38,32,0.0019176129563250816,0.0001381290446576378,0.0002614603698762987
38,33,0.0017776136964467832,0.00014057911614082563,0.0002357789381912767
38,34,0.0016364547240434303,0.00014071929101651024,0.00021121069005305222
38,35,0.0014961751144137627,0.00013907676622127037,0.0001880527459062843
38,36,0.0013583011916008896,0.0001361374338745738,0.00016645449749599244
38,37,0.0012239002466646152,0.00013232793275061547,0.0001464538418119788
38,38,0.0010936453260996586,0.00012800929989079362,0.00012800929989079362
38,39,0.0009678816468830279,0.00012347822697658146,0.00011102622663124965
38,40,0.0008466888721464957,0.00011897269868745675,9.537688872318612e-05
38,41,0.0007299362495081144,0.00011467968295995938,8.09150249111532e-05
38,42,0.0006173295062265769,0.00011074333637785245,6.748584365108643e-05
38,43,0.0005084495767524095,0.00010727280189802633,5.49324606794379e-05
38,44,0.0004027839024305243,0.00010434910726519767,4.309967806756187e-05
38,45,0.00029975136222201417,0.00010203095057236053,3.183584836409243e-05
38,46,0.00019872200128580322,0.00010035932278144841,2.0993403798693776e-05
38,47,9.903271665911734e-05,9.936100064290161e-05,1.0428486393125472e-05
38,48,0.0,4.951635832955867e-05,-0.0
39,0,0.0,-4.3909667052317234e-05,-0.0
39,1,8.781933410463447e-05,-8.812100017369707e-05,1.0283362157835428e-05
39,2,0.00017624200034739414,-8.900200906092258e-05,2.0691367358939257e-05
39,3,0.00026582335222647964,-9.042701380126623e-05,3.13454405478737e-05
39,4,0.0003570960279499266,-9.23667296240598e-05,4.2367810932487335e-05
39,5,0.00045055681147459923,-9.47775592585941e-05,5.388149615143212e-05
39,6,0.0005466511464671148,-9.759884770870308e-05,6.600971350440062e-05
39,7,0.0006457545068920054,-0.00010074935632972535,7.887444068953786e-05
39,8,0.0007481498591265655,-0.0001041230214831086,9.25937779006725e-05
39,9,0.0008540005498582226,-0.00010758415638960009,0.00010727768403073925
39,10,0.0009633181719057657,-0.00011096240730897798,0.0001230215862740159
39,11,0.0010759253644761786,-0.00011404800389130276,0.0001398973208090139
39,12,0.0011914141796883712,-0.00011658816075066933,0.00015794089623827768
39,13,0.0013091016859775172,-0.00011828589005460379,0.00017713674747325554
39,14,0.0014279859597975788,-0.00011880293757885851,0.00019739855600523588
39,15,0.0015467075611352342,-0.0001177689642190737,0.0002185474576348399
39,16,0.0016635238882357262,-0.00011479928314852628,0.00024028962932911343
39,17,0.0017763061274322868,-0.00010952314908120315,0.000262196851143353
39,18,0.0018825701863981325,-0.00010162341942305598,0.00028369549881848623
39,19,0.0019795529662783987,-9.088603066065564e-05,0.0003040710391884427
39,20,0.0020643422477194437,-7.72540748793355e-05,0.0003224955576857045
39,21,0.0021340611160370697,-6.087684338853703e-05,0.0003380838916516879
39,22,0.002186095934496518,-4.214048566837268e-05,0.0003499784454188638
39,23,0.002218342087373815,-2.166627221074119e-05,0.0003574536855039805
39,24,0.002229428478918,-2.672371917401828e-07,0.0003600209145145891
39,25,0.0022188765617572955,2.113523714818437e-05,0.0003575071686575327
39,26,0.0021871580046216314,4.1619743741050635e-05,0.00035008472334604405
39,27,0.002135637074275194,6.037317409375207e-05,0.0003382415925654963
39,28,0.0020664116564341273,7.677413440295225e-05,0.00032270263630439797
39,29,0.0019820888054692897,9.043630370195101e-05,0.0003043247915209909
39,30,0.0018855390490302253,0.0001012101721545556,0.0002839925817245014
39,31,0.0017796684611601785,0.00010915238354761365,0.00026253330653760196
39,32,0.001667234281934998,0.0001144766933944886,0.00024066091287081905
39,33,0.0015507150743712013,0.00011749989441869489,0.00021894847171371112
39,34,0.0014322344930976082,0.00011859234242125915,0.00019782368680970044
39,35,0.001313530389528683,0.0001181382976194787,0.00017757990590194935
39,36,0.0011959578978586508,0.00011650763808660738,0.00015839556239354057
39,37,0.0010805151133554682,0.00011403812548781145,0.00014035659179105687
39,38,0.0009678816468830279,0.00011102622663124965,0.00012347822697658146
39,39,0.0008584626600929689,0.00010772418062344937,0.00010772418062344937
39,40,0.0007524332856361292,0.0001043411896165676,9.302239366979729e-05
39,41,0.0006497802808598337,0.00010104702067776326,7.927727389752488e-05
39,42,0.0005503392442806026,9.797675896865322e-05,6.637875691906794e-05
39,43,0.0004538267629225273,9.523585516623976e-05,5.4208697888108746e-05
39,44,0.0003598675339481231,9.290492726396485e-05,4.264513624645155e-05
39,45,0.0002680169083945976,9.104400560979051e-05,3.156493421004558e-05
39,46,0.0001777795227285421,8.969606254628909e-05,2.0845216244813486e-05
39,47,8.862478330201942e-05,8.888976136427105e-05,1.0363957677977287e-05
39,48,0.0,4.431239165100971e-05,-0.0
40,0,0.0,-3.879074841904647e-05,-0.0
40,1,7.758149683809294e-05,-7.782542629392329e-05,1.0177161263525104e-05
40,2,0.00015565085258784658,-7.853507677597251e-05,2.0461375915243262e-05
40,3,0.00023465165039003797,-7.967696368063156e-05,3.095562271008276e-05
40,4,0.0003150047799491097,-8.122203511590552e-05,4.1762248588890125e-05
40,5,0.000397095720621849,-8.312762579447576e-05,5.298226513919676e-05
40,6,0.00048126003153806124,-8.533539163704923e-05,6.47141279438051e-05
40,7,0.0005677665038959475,-8.776874046533735e-05,7.705177557592306e-05
40,8,0.0006567975124687359,-9.032987502960481e-05,9.008166891803538e-05
40,9,0.0007484262539551571,-9.289665110094429e-05,0.00010387853908085776
40,10,0.0008425908146706245,-9.531957921925683e-05,0.00011849953731509627
40,11,0.0009390654123936707,-9.741946934231231e-05,0.00013397650481814075
40,12,0.0010374297533552491,-9.898643116557532e-05,0.00015030617615123537
40,13,0.0011370382747248214,-9.978118259735072e-05,0.00016743833932270433
40,14,0.0012369921185499506,-9.953984306685715e-05,0.0001852623470158006
40,15,0.0013361179608585357,-9.798351868949007e-05,0.00020359294974260807
40,16,0.0014329591559289307,-9.483389978111876e-05,0.00022215721507205647
40,17,0.0015257857604207732,-8.983562522032486e-05,0.00024058524827659988
40,18,0.0016126304063695804,-8.278515422360593e-05,0.0002584083547787536
40,19,0.001691356068867985,-7.356422875127544e-05,0.00027506882763626286
40,20,0.0017597588638721313,-6.217381614162596e-05,0.0002899451777941439
40,21,0.001815703701151237,-4.876215139866687e-05,0.00030239477323097555
40,22,0.001857283166669465,-3.363904018057948e-05,0.0003118121849976155
40,23,0.001882981781512396,-1.726909712379597e-05,0.00031769642951272564
40,24,0.001891821360917057,-2.39981715644726e-07,0.00031971522918391613
40,25,0.0018834617449436854,1.6792222212495865e-05,0.00031775184728077496
40,26,0.0018582369164920653,3.31714085356732e-05,0.0003119223072671932
40,27,0.001817118927872339,4.830985103444481e-05,0.0003025581786207785
40,28,0.0017616172144231757,6.174282434598779e-05,0.00029015974707704824
40,29,0.0016936332791803635,7.316036882670535e-05,0.0002753317590568524
40,30,0.001615296476769765,8.241405324675428e-05,0.000258716184317349
40,31,0.0015288051726868549,8.950267309316073e-05,0.00024093387472539035
40,32,0.0014362911305834435,9.454420983374696e-05,0.00022254192975798223
40,33,0.001339716753019361,9.774189007970703e-05,0.00020400847070236423
40,34,0.0012408073504240294,9.935072520474847e-05,0.00018570285740092938
40,35,0.001141015302609864,9.96486418051105e-05,0.00016789752978741811
40,36,0.0010415100668138084,9.891411976368131e-05,0.00015077729095249424
40,37,0.0009431870630825014,9.741059733365636e-05,0.00013445239133666405
40,38,0.0008466888721464957,9.537688872318612e-05,0.0001189726986874568
40,39,0.0007524332856361292,9.302239366979729e-05,0.00010434118961656766
40,40,0.0006606440848069011,9.052579196153226e-05,9.052579196153232e-05
40,41,0.0005713817017130646,8.803604620923004e-05,7.74691834614962e-05
