t,x,y
6783,20.8,21.2
6784,21.2,21.4
6785,21.2,21.8
6786,21.4,22.2
6787,21.8,22.2
6788,22.2,22.4
6789,22.2,22.8
6790,22.4,23.2
6791,22.8,23.2
6792,23.2,23.4
6793,23.2,23.8
6794,23.4,24.2
6795,23.8,24.2
6796,24.2,24.4
6797,24.2,24.8
6798,24.4,25.2
6799,24.8,25.2
6800,25.2,25.4
6801,25.2,25.8
6802,25.4,26.2
6803,25.8,26.2
6804,26.2,26.4
6805,26.2,26.8
6806,26.4,27.2
6807,26.8,27.2
6808,27.2,27.4
6809,27.2,27.8
6810,27.4,28.2
6811,27.8,28.2
6812,28.2,28.4
6813,28.2,28.8
6814,28.4,29.2
6815,28.8,29.2
6816,29.2,29.4
6817,29.2,29.8
6818,29.4,30.2
6819,29.8,30.2
6820,30.2,30.4
6821,30.2,30.8
6822,30.4,31.2
6823,30.8,31.2
6824,31.2,31.4
6825,31.2,31.8
6826,31.4,32.2
6827,31.8,32.2
6828,32.2,32.4
6829,32.2,32.8
6830,32.4,33.2
6831,32.8,33.2
6832,33.2,33.4
6833,33.2,33.8
6834,33.4,34.2
6835,33.8,34.2
6836,34.2,34.4
6837,34.2,34.8
6838,34.4,35.2
6839,34.8,35.2
6840,35.2,35.4
6841,35.2,35.8
6842,35.4,36.2
6843,35.8,36.2
6844,36.2,36.4
6845,36.2,36.8
6846,36.4,37.2
6847,36.8,37.2
6848,37.2,37.4
6849,37.2,37.8
6850,37.4,38.2
6851,37.8,38.2
6852,38.2,38.4
6853,38.2,38.8
6854,38.4,39.2
6855,38.8,39.2
6856,39.2,39.4
6857,39.2,39.8
6858,39.4,40.2
6859,39.8,40.2
6860,40.2,40.4
6861,40.2,40.8
6862,40.4,41.2
6863,40.8,41.2
6864,41.2,41.4
6865,41.2,41.8
6866,41.4,42.2
6867,41.8,42.2
6868,42.2,42.4
6869,42.2,42.8
6870,42.4,43.2
6871,42.8,43.2
6872,43.2,43.4
6873,43.2,43.8
6874,43.4,44.2
6875,43.8,44.2
6876,44.2,44.4
6877,44.2,44.8
6878,44.4,45.2
6879,44.8,45.2
6880,45.2,45.4
6881,45.2,45.8
6882,45.4,46.2
6883,45.8,46.2
6884,46.2,46.4
6885,46.2,46.8
6886,46.4,47.2
6887,46.8,47.2
6888,47.2,47.4
6889,47.2,47.8
6890,47.4,48.2
6891,47.8,48.2
6892,48.2,48.4
6903,0.8,1.2
6904,1.2,1.4
6905,1.2,1.8
6906,1.4,2.2
6907,1.8,2.2
6908,2.2,2.4
6909,2.2,2.8
6910,2.4,3.2
6911,2.8,3.2
6912,3.2,3.4
6913,3.2,3.8
6914,3.4,4.2
6915,3.8,4.2
6916,4.2,4.4
6917,4.2,4.8
6918,4.4,5.2
6919,4.8,5.2
6920,5.2,5.4
6921,5.2,5.8
6922,5.4,6.2
6923,5.8,6.2
6924,6.2,6.4
6925,6.2,6.8
6926,6.4,7.2
6927,6.8,7.2
6928,7.2,7.4
6929,7.2,7.8
6930,7.4,8.2
6931,7.8,8.2
6932,8.2,8.4
6933,8.2,8.8
6934,8.4,9.2
6935,8.8,9.2
6936,9.2,9.4
6937,9.2,9.8
6938,9.4,10.2
6939,9.8,10.2
6940,10.2,10.4
6941,10.2,10.8
6942,10.4,11.2
6943,10.8,11.2
6944,11.2,11.4
6945,11.2,11.8
6946,11.4,12.2
6947,11.8,12.2
6948,12.2,12.4
6949,12.2,12.8
6950,12.4,13.2
6951,12.8,13.2
6952,13.2,13.4
6953,13.2,13.8
6954,13.4,14.2
6955,13.8,14.2
6956,14.2,14.4
6957,14.2,14.8
6958,14.4,15.2
6959,14.8,15.2
6960,15.2,15.4
6961,15.2,15.8
6962,15.4,16.2
6963,15.8,16.2
6964,16.2,16.4
6965,16.2,16.8
6966,16.4,17.2
6967,16.8,17.2
6968,17.2,17.4
6969,17.2,17.8
6970,17.4,18.2
6971,17.8,18.2
6972,18.2,18.4
6973,18.2,18.8
6974,18.4,19.2
6975,18.8,19.2
6976,19.2,19.4
6977,19.2,19.8
6978,19.4,20.2
6979,19.8,20.2
6980,20.2,20.4
6981,20.2,20.8
6982,20.4,21.2
6983,20.8,21.2
6984,21.2,21.4
6985,21.2,21.8
6986,21.4,22.2
6987,21.8,22.2
6988,22.2,22.4
6989,22.2,22.8
6990,22.4,23.2
6991,22.8,23.2
6992,23.2,23.4
6993,23.2,23.8
6994,23.4,24.2
6995,23.8,24.2
6996,24.2,24.4
6997,24.2,24.8
6998,24.4,25.2
6999,24.8,25.2
7000,25.2,25.4
7001,25.2,25.8
7002,25.4,26.2
7003,25.8,26.2
7004,26.2,26.4
7005,26.2,26.8
7006,26.4,27.2
7007,26.8,27.2
7008,27.2,27.4
7009,27.2,27.8
7010,27.4,28.2
7011,27.8,28.2
7012,28.2,28.4
7013,28.2,28.8
7014,28.4,29.2
7015,28.8,29.2
7016,29.2,29.4
7017,29.2,29.8
7018,29.4,30.2
7019,29.8,30.2
7020,30.2,30.4
7021,30.2,30.8
7022,30.4,31.2
7023,30.8,31.2
7024,31.2,31.4
7025,31.2,31.8
7026,31.4,32.2
7027,31.8,32.2
7028,32.2,32.4
7029,32.2,32.8
7030,32.4,33.2
7031,32.8,33.2
7032,33.2,33.4
7033,33.2,33.8
7034,33.4,34.2
7035,33.8,34.2
7036,34.2,34.4
7037,34.2,34.8
7038,34.4,35.2
7039,34.8,35.2
7040,35.2,35.4
7041,35.2,35.8
7042,35.4,36.2
7043,35.8,36.2
7044,36.2,36.4
7045,36.2,36.8
7046,36.4,37.2
7047,36.8,37.2
7048,37.2,37.4
7049,37.2,37.8
7050,37.4,38.2
7051,37.8,38.2
7052,38.2,38.4
7053,38.2,38.8
7054,38.4,39.2
7055,38.8,39.2
7056,39.2,39.4
7057,39.2,39.8
7058,39.4,40.2
7059,39.8,40.2
7060,40.2,40.4
7061,40.2,40.8
7062,40.4,41.2
7063,40.8,41.2
7064,41.2,41.4
7065,41.2,41.8
7066,41.4,42.2
7067,41.8,42.2
7068,42.2,42.4
7069,42.2,42.8
7070,42.4,43.2
7071,42.8,43.2
7072,43.2,43.4
7073,43.2,43.8
7074,43.4,44.2
7075,43.8,44.2
7076,44.2,44.4
7077,44.2,44.8
7078,44.4,45.2
7079,44.8,45.2
7080,45.2,45.4
7081,45.2,45.8
7082,45.4,46.2
7083,45.8,46.2
7084,46.2,46.4
7085,46.2,46.8
7086,46.4,47.2
7087,46.8,47.2
7088,47.2,47.4
7089,47.2,47.8
7090,47.4,48.2
7091,47.8,48.2
7092,48.2,48.4
7103,0.8,1.2
7104,1.2,1.4
7105,1.2,1.8
7106,1.4,2.2
7107,1.8,2.2
7108,2.2,2.4
7109,2.2,2.8
7110,2.4,3.2
7111,2.8,3.2
7112,3.2,3.4
7113,3.2,3.8
7114,3.4,4.2
7115,3.8,4.2
7116,4.2,4.4
7117,4.2,4.8
7118,4.4,5.2
7119,4.8,5.2
7120,5.2,5.4
7121,5.2,5.8
7122,5.4,6.2
7123,5.8,6.2
7124,6.2,6.4
7125,6.2,6.8
7126,6.4,7.2
7127,6.8,7.2
7128,7.2,7.4
7129,7.2,7.8
7130,7.4,8.2
7131,7.8,8.2
7132,8.2,8.4
7133,8.2,8.8
7134,8.4,9.2
7135,8.8,9.2
7136,9.2,9.4
7137,9.2,9.8
7138,9.4,10.2
7139,9.8,10.2
7140,10.2,10.4
7141,10.2,10.8
7142,10.4,11.2
7143,10.8,11.2
7144,11.2,11.4
7145,11.2,11.8
7146,11.4,12.2
7147,11.8,12.2
7148,12.2,12.4
7149,12.2,12.8
7150,12.4,13.2
7151,12.8,13.2
7152,13.2,13.4
7153,13.2,13.8
7154,13.4,14.2
7155,13.8,14.2
7156,14.2,14.4
7157,14.2,14.8
7158,14.4,15.2
7159,14.8,15.2
7160,15.2,15.4
7161,15.2,15.8
7162,15.4,16.2
7163,15.8,16.2
7164,16.2,16.4
7165,16.2,16.8
7166,16.4,17.2
7167,16.8,17.2
7168,17.2,17.4
7169,17.2,17.8
7170,17.4,18.2
7171,17.8,18.2
7172,18.2,18.4
7173,18.2,18.8
7174,18.4,19.2
7175,18.8,19.2
7176,19.2,19.4
7177,19.2,19.8
7178,19.4,20.2
7179,19.8,20.2
7180,20.2,20.4
7181,20.2,20.8
7182,20.4,21.2
7183,20.8,21.2
7184,21.2,21.4
7185,21.2,21.8
7186,21.4,22.2
7187,21.8,22.2
7188,22.2,22.4
7189,22.2,22.8
7190,22.4,23.2
7191,22.8,23.2
7192,23.2,23.4
7193,23.2,23.8
7194,23.4,24.2
7195,23.8,24.2
7196,24.2,24.4
7197,24.2,24.8
7198,24.4,25.2
7199,24.8,25.2
7200,25.2,25.4
7201,25.2,25.8
7202,25.4,26.2
7203,25.8,26.2
7204,26.2,26.4
7205,26.2,26.8
7206,26.4,27.2
7207,26.8,27.2
7208,27.2,27.4
7209,27.2,27.8
7210,27.4,28.2
7211,27.8,28.2
7212,28.2,28.4
7213,28.2,28.8
7214,28.4,29.2
7215,28.8,29.2
7216,29.2,29.4
7217,29.2,29.8
7218,29.4,30.2
7219,29.8,30.2
7220,30.2,30.4
7221,30.2,30.8
7222,30.4,31.2
7223,30.8,31.2
7224,31.2,31.4
7225,31.2,31.8
7226,31.4,32.2
7227,31.8,32.2
7228,32.2,32.4
7229,32.2,32.8
7230,32.4,33.2
7231,32.8,33.2
7232,33.2,33.4
7233,33.2,33.8
7234,33.4,34.2
7235,33.8,34.2
7236,34.2,34.4
7237,34.2,34.8
7238,34.4,35.2
7239,34.8,35.2
7240,35.2,35.4
7241,35.2,35.8
7242,35.4,36.2
7243,35.8,36.2
7244,36.2,36.4
7245,36.2,36.8
7246,36.4,37.2
7247,36.8,37.2
7248,37.2,37.4
7249,37.2,37.8
7250,37.4,38.2
7251,37.8,38.2
7252,38.2,38.4
7253,38.2,38.8
7254,38.4,39.2
7255,38.8,39.2
7256,39.2,39.4
7257,39.2,39.8
7258,39.4,40.2
7259,39.8,40.2
7260,40.2,40.4
7261,40.2,40.8
7262,40.4,41.2
7263,40.8,41.2
7264,41.2,41.4
7265,41.2,41.8
7266,41.4,42.2
7267,41.8,42.2
7268,42.2,42.4
7269,42.2,42.8
7270,42.4,43.2
7271,42.8,43.2
7272,43.2,43.4
7273,43.2,43.8
7274,43.4,44.2
7275,43.8,44.2
7276,44.2,44.4
7277,44.2,44.8
7278,44.4,45.2
7279,44.8,45.2
7280,45.2,45.4
7281,45.2,45.8
7282,45.4,46.2
7283,45.8,46.2
7284,46.2,46.4
7285,46.2,46.8
7286,46.4,47.2
7287,46.8,47.2
7288,47.2,47.4
7289,47.2,47.8
7290,47.4,48.2
7291,47.8,48.2
7292,48.2,48.4
7303,0.8,1.2
7304,1.2,1.4
7305,1.2,1.8
7306,1.4,2.2
7307,1.8,2.2
7308,2.2,2.4
7309,2.2,2.8
7310,2.4,3.2
7311,2.8,3.2
7312,3.2,3.4
7313,3.2,3.8
7314,3.4,4.2
7315,3.8,4.2
7316,4.2,4.4
7317,4.2,4.8
7318,4.4,5.2
7319,4.8,5.2
7320,5.2,5.4
7321,5.2,5.8
7322,5.4,6.2
7323,5.8,6.2
7324,6.2,6.4
7325,6.2,6.8
7326,6.4,7.2
7327,6.8,7.2
7328,7.2,7.4
7329,7.2,7.8
7330,7.4,8.2
7331,7.8,8.2
7332,8.2,8.4
7333,8.2,8.8
7334,8.4,9.2
7335,8.8,9.2
7336,9.2,9.4
7337,9.2,9.8
7338,9.4,10.2
7339,9.8,10.2
7340,10.2,10.4
7341,10.2,10.8
7342,10.4,11.2
7343,10.8,11.2
7344,11.2,11.4
7345,11.2,11.8
7346,11.4,12.2
7347,11.8,12.2
7348,12.2,12.4
7349,12.2,12.8
7350,12.4,13.2
7351,12.8,13.2
7352,13.2,13.4
7353,13.2,13.8
7354,13.4,14.2
7355,13.8,14.2
7356,14.2,14.4
7357,14.2,14.8
7358,14.4,15.2
7359,14.8,15.2
7360,15.2,15.4
7361,15.2,15.8
7362,15.4,16.2
7363,15.8,16.2
7364,16.2,16.4
7365,16.2,16.8
7366,16.4,17.2
7367,16.8,17.2
7368,17.2,17.4
7369,17.2,17.8
7370,17.4,18.2
7371,17.8,18.2
7372,18.2,18.4
7373,18.2,18.8
7374,18.4,19.2
7375,18.8,19.2
7376,19.2,19.4
7377,19.2,19.8
7378,19.4,20.2
7379,19.8,20.2
7380,20.2,20.4
7381,20.2,20.8
7382,20.4,21.2
7383,20.8,21.2
7384,21.2,21.4
7385,21.2,21.8
7386,21.4,22.2
7387,21.8,22.2
7388,22.2,22.4
7389,22.2,22.8
7390,22.4,23.2
7391,22.8,23.2
7392,23.2,23.4
7393,23.2,23.8
7394,23.4,24.2
7395,23.8,24.2
7396,24.2,24.4
7397,24.2,24.8
7398,24.4,25.2
7399,24.8,25.2
7400,25.2,25.4
7401,25.2,25.8
7402,25.4,26.2
7403,25.8,26.2
7404,26.2,26.4
7405,26.2,26.8
7406,26.4,27.2
7407,26.8,27.2
7408,27.2,27.4
7409,27.2,27.8
7410,27.4,28.2
7411,27.8,28.2
7412,28.2,28.4
7413,28.2,28.8
7414,28.4,29.2
7415,28.8,29.2
7416,29.2,29.4
7417,29.2,29.8
7418,29.4,30.2
7419,29.8,30.2
7420,30.2,30.4
7421,30.2,30.8
7422,30.4,31.2
7423,30.8,31.2
7424,31.2,31.4
7425,31.2,31.8
7426,31.4,32.2
7427,31.8,32.2
7428,32.2,32.4
7429,32.2,32.8
7430,32.4,33.2
7431,32.8,33.2
7432,33.2,33.4
7433,33.2,33.8
7434,33.4,34.2
7435,33.8,34.2
7436,34.2,34.4
7437,34.2,34.8
7438,34.4,35.2
7439,34.8,35.2
7440,35.2,35.4
7441,35.2,35.8
7442,35.4,36.2
7443,35.8,36.2
7444,36.2,36.4
7445,36.2,36.8
7446,36.4,37.2
7447,36.8,37.2
7448,37.2,37.4
7449,37.2,37.8
7450,37.4,38.2
7451,37.8,38.2
7452,38.2,38.4
7453,38.2,38.8
7454,38.4,39.2
7455,38.8,39.2
7456,39.2,39.4
7457,39.2,39.8
7458,39.4,40.2
7459,39.8,40.2
7460,40.2,40.4
7461,40.2,40.8
7462,40.4,41.2
7463,40.8,41.2
7464,41.2,41.4
7465,41.2,41.8
7466,41.4,42.2
7467,41.8,42.2
7468,42.2,42.4
7469,42.2,42.8
7470,42.4,43.2
7471,42.8,43.2
7472,43.2,43.4
7473,43.2,43.8
7474,43.4,44.2
7475,43.8,44.2
7476,44.2,44.4
7477,44.2,44.8
7478,44.4,45.2
7479,44.8,45.2
7480,45.2,45.4
7481,45.2,45.8
7482,45.4,46.2
7483,45.8,46.2
7484,46.2,46.4
7485,46.2,46.8
7486,46.4,47.2
7487,46.8,47.2
7488,47.2,47.4
7489,47.2,47.8
7490,47.4,48.2
7491,47.8,48.2
7492,48.2,48.4
7503,0.8,1.2
7504,1.2,1.4
7505,1.2,1.8
7506,1.4,2.2
7507,1.8,2.2
7508,2.2,2.4
7509,2.2,2.8
7510,2.4,3.2
7511,2.8,3.2
7512,3.2,3.4
7513,3.2,3.8
7514,3.4,4.2
7515,3.8,4.2
7516,4.2,4.4
7517,4.2,4.8
7518,4.4,5.2
7519,4.8,5.2
7520,5.2,5.4
7521,5.2,5.8
7522,5.4,6.2
7523,5.8,6.2
7524,6.2,6.4
7525,6.2,6.8
7526,6.4,7.2
7527,6.8,7.2
7528,7.2,7.4
7529,7.2,7.8
7530,7.4,8.2
7531,7.8,8.2
7532,8.2,8.4
7533,8.2,8.8
7534,8.4,9.2
7535,8.8,9.2
7536,9.2,9.4
7537,9.2,9.8
7538,9.4,10.2
7539,9.8,10.2
7540,10.2,10.4
7541,10.2,10.8
7542,10.4,11.2
7543,10.8,11.2
7544,11.2,11.4
7545,11.2,11.8
7546,11.4,12.2
7547,11.8,12.2
7548,12.2,12.4
7549,12.2,12.8
7550,12.4,13.2
7551,12.8,13.2
7552,13.2,13.4
7553,13.2,13.8
7554,13.4,14.2
7555,13.8,14.2
7556,14.2,14.4
7557,14.2,14.8
7558,14.4,15.2
7559,14.8,15.2
7560,15.2,15.4
7561,15.2,15.8
7562,15.4,16.2
7563,15.8,16.2
7564,16.2,16.4
7565,16.2,16.8
7566,16.4,17.2
7567,16.8,17.2
7568,17.2,17.4
7569,17.2,17.8
7570,17.4,18.2
7571,17.8,18.2
7572,18.2,18.4
7573,18.2,18.8
7574,18.4,19.2
7575,18.8,19.2
7576,19.2,19.4
7577,19.2,19.8
7578,19.4,20.2
7579,19.8,20.2
7580,20.2,20.4
7581,20.2,20.8
7582,20.4,21.2
7583,20.8,21.2
7584,21.2,21.4
7585,21.2,21.8
7586,21.4,22.2
7587,21.8,22.2
7588,22.2,22.4
7589,22.2,22.8
7590,22.4,23.2
7591,22.8,23.2
7592,23.2,23.4
7593,23.2,23.8
7594,23.4,24.2
7595,23.8,24.2
7596,24.2,24.4
7597,24.2,24.8
7598,24.4,25.2
7599,24.8,25.2
7600,25.2,25.4
7601,25.2,25.8
7602,25.4,26.2
7603,25.8,26.2
7604,26.2,26.4
7605,26.2,26.8
7606,26.4,27.2
7607,26.8,27.2
7608,27.2,27.4
7609,27.2,27.8
7610,27.4,28.2
7611,27.8,28.2
7612,28.2,28.4
7613,28.2,28.8
7614,28.4,29.2
7615,28.8,29.2
7616,29.2,29.4
7617,29.2,29.8
7618,29.4,30.2
7619,29.8,30.2
7620,30.2,30.4
7621,30.2,30.8
7622,30.4,31.2
7623,30.8,31.2
7624,31.2,31.4
7625,31.2,31.8
7626,31.4,32.2
7627,31.8,32.2
7628,32.2,32.4
7629,32.2,32.8
7630,32.4,33.2
7631,32.8,33.2
7632,33.2,33.4
7633,33.2,33.8
7634,33.4,34.2
7635,33.8,34.2
7636,34.2,34.4
7637,34.2,34.8
7638,34.4,35.2
7639,34.8,35.2
7640,35.2,35.4
7641,35.2,35.8
7642,35.4,36.2
7643,35.8,36.2
7644,36.2,36.4
7645,36.2,36.8
7646,36.4,37.2
7647,36.8,37.2
7648,37.2,37.4
7649,37.2,37.8
7650,37.4,38.2
7651,37.8,38.2
7652,38.2,38.4
7653,38.2,38.8
7654,38.4,39.2
7655,38.8,39.2
7656,39.2,39.4
7657,39.2,39.8
7658,39.4,40.2
7659,39.8,40.2
7660,40.2,40.4
7661,40.2,40.8
7662,40.4,41.2
7663,40.8,41.2
7664,41.2,41.4
7665,41.2,41.8
7666,41.4,42.2
7667,41.8,42.2
7668,42.2,42.4
7669,42.2,42.8
7670,42.4,43.2
7671,42.8,43.2
7672,43.2,43.4
7673,43.2,43.8
7674,43.4,44.2
7675,43.8,44.2
7676,44.2,44.4
7677,44.2,44.8
7678,44.4,45.2
7679,44.8,45.2
7680,45.2,45.4
7681,45.2,45.8
7682,45.4,46.2
7683,45.8,46.2
7684,46.2,46.4
7685,46.2,46.8
7686,46.4,47.2
7687,46.8,47.2
7688,47.2,47.4
7689,47.2,47.8
7690,47.4,48.2
7691,47.8,48.2
7692,48.2,48.4
7703,0.8,1.2
7704,1.2,1.4
7705,1.2,1.8
7706,1.4,2.2
7707,1.8,2.2
7708,2.2,2.4
7709,2.2,2.8
7710,2.4,3.2
7711,2.8,3.2
7712,3.2,3.4
7713,3.2,3.8
7714,3.4,4.2
7715,3.8,4.2
7716,4.2,4.4
7717,4.2,4.8
7718,4.4,5.2
7719,4.8,5.2
7720,5.2,5.4
7721,5.2,5.8
7722,5.4,6.2
7723,5.8,6.2
7724,6.2,6.4
7725,6.2,6.8
7726,6.4,7.2
7727,6.8,7.2
7728,7.2,7.4
7729,7.2,7.8
7730,7.4,8.2
7731,7.8,8.2
7732,8.2,8.4
7733,8.2,8.8
7734,8.4,9.2
7735,8.8,9.2
7736,9.2,9.4
7737,9.2,9.8
7738,9.4,10.2
7739,9.8,10.2
7740,10.2,10.4
7741,10.2,10.8
7742,10.4,11.2
7743,10.8,11.2
7744,11.2,11.4
7745,11.2,11.8
7746,11.4,12.2
7747,11.8,12.2
7748,12.2,12.4
7749,12.2,12.8
7750,12.4,13.2
7751,12.8,13.2
7752,13.2,13.4
7753,13.2,13.8
7754,13.4,14.2
7755,13.8,14.2
7756,14.2,14.4
7757,14.2,14.8
7758,14.4,15.2
7759,14.8,15.2
7760,15.2,15.4
7761,15.2,15.8
7762,15.4,16.2
7763,15.8,16.2
7764,16.2,16.4
7765,16.2,16.8
7766,16.4,17.2
7767,16.8,17.2
7768,17.2,17.4
7769,17.2,17.8
7770,17.4,18.2
7771,17.8,18.2
7772,18.2,18.4
7773,18.2,18.8
7774,18.4,19.2
7775,18.8,19.2
7776,19.2,19.4
7777,19.2,19.8
7778,19.4,20.2
7779,19.8,20.2
7780,20.2,20.4
7781,20.2,20.8
7782,20.4,21.2
7783,20.8,21.2
7784,21.2,21.4
7785,21.2,21.8
7786,21.4,22.2
7787,21.8,22.2
7788,22.2,22.4
7789,22.2,22.8
7790,22.4,23.2
7791,22.8,23.2
7792,23.2,23.4
7793,23.2,23.8
7794,23.4,24.2
7795,23.8,24.2
7796,24.2,24.4
7797,24.2,24.8
7798,24.4,25.2
7799,24.8,25.2
7800,25.2,25.4
7801,25.2,25.8
7802,25.4,26.2
7803,25.8,26.2
7804,26.2,26.4
7805,26.2,26.8
7806,26.4,27.2
7807,26.8,27.2
7808,27.2,27.4
7809,27.2,27.8
7810,27.4,28.2
7811,27.8,28.2
7812,28.2,28.4
7813,28.2,28.8
7814,28.4,29.2
7815,28.8,29.2
7816,29.2,29.4
7817,29.2,29.8
7818,29.4,30.2
7819,29.8,30.2
7820,30.2,30.4
7821,30.2,30.8
7822,30.4,31.2
7823,30.8,31.2
7824,31.2,31.4
7825,31.2,31.8
7826,31.4,32.2
7827,31.8,32.2
7828,32.2,32.4
7829,32.2,32.8
7830,32.4,33.2
7831,32.8,33.2
7832,33.2,33.4
7833,33.2,33.8
7834,33.4,34.2
7835,33.8,34.2
7836,34.2,34.4
7837,34.2,34.8
7838,34.4,35.2
7839,34.8,35.2
7840,35.2,35.4
7841,35.2,35.8
7842,35.4,36.2
7843,35.8,36.2
7844,36.2,36.4
7845,36.2,36.8
7846,36.4,37.2
7847,36.8,37.2
7848,37.2,37.4
7849,37.2,37.8
7850,37.4,38.2
7851,37.8,38.2
7852,38.2,38.4
7853,38.2,38.8
7854,38.4,39.2
7855,38.8,39.2
7856,39.2,39.4
7857,39.2,39.8
7858,39.4,40.2
7859,39.8,40.2
7860,40.2,40.4
7861,40.2,40.8
7862,40.4,41.2
7863,40.8,41.2
7864,41.2,41.4
7865,41.2,41.8
7866,41.4,42.2
7867,41.8,42.2
7868,42.2,42.4
7869,42.2,42.8
7870,42.4,43.2
7871,42.8,43.2
7872,43.2,43.4
7873,43.2,43.8
7874,43.4,44.2
7875,43.8,44.2
7876,44.2,44.4
7877,44.2,44.8
7878,44.4,45.2
7879,44.8,45.2
7880,45.2,45.4
7881,45.2,45.8
7882,45.4,46.2
7883,45.8,46.2
7884,46.2,46.4
7885,46.2,46.8
7886,46.4,47.2
7887,46.8,47.2
7888,47.2,47.4
7889,47.2,47.8
7890,47.4,48.2
7891,47.8,48.2
7892,48.2,48.4
7903,0.8,1.2
7904,1.2,1.4
7905,1.2,1.8
7906,1.4,2.2
7907,1.8,2.2
7908,2.2,2.4
7909,2.2,2.8
7910,2.4,3.2
7911,2.8,3.2
7912,3.2,3.4
7913,3.2,3.8
7914,3.4,4.2
7915,3.8,4.2
7916,4.2,4.4
7917,4.2,4.8
7918,4.4,5.2
7919,4.8,5.2
7920,5.2,5.4
7921,5.2,5.8
7922,5.4,6.2
7923,5.8,6.2
7924,6.2,6.4
7925,6.2,6.8
7926,6.4,7.2
7927,6.8,7.2
7928,7.2,7.4
7929,7.2,7.8
7930,7.4,8.2
7931,7.8,8.2
7932,8.2,8.4
7933,8.2,8.8
7934,8.4,9.2
7935,8.8,9.2
7936,9.2,9.4
7937,9.2,9.8
7938,9.4,10.2
7939,9.8,10.2
7940,10.2,10.4
7941,10.2,10.8
7942,10.4,11.2
7943,10.8,11.2
7944,11.2,11.4
7945,11.2,11.8
7946,11.4,12.2
7947,11.8,12.2
7948,12.2,12.4
7949,12.2,12.8
7950,12.4,13.2
7951,12.8,13.2
7952,13.2,13.4
7953,13.2,13.8
7954,13.4,14.2
7955,13.8,14.2
7956,14.2,14.4
7957,14.2,14.8
7958,14.4,15.2
7959,14.8,15.2
7960,15.2,15.4
7961,15.2,15.8
7962,15.4,16.2
7963,15.8,16.2
7964,16.2,16.4
7965,16.2,16.8
7966,16.4,17.2
7967,16.8,17.2
7968,17.2,17.4
7969,17.2,17.8
7970,17.4,18.2
7971,17.8,18.2
7972,18.2,18.4
7973,18.2,18.8
7974,18.4,19.2
7975,18.8,19.2
7976,19.2,19.4
7977,19.2,19.8
7978,19.4,20.2
7979,19.8,20.2
7980,20.2,20.4
7981,20.2,20.8
7982,20.4,21.2
7983,20.8,21.2
7984,21.2,21.4
7985,21.2,21.8
7986,21.4,22.2
7987,21.8,22.2
7988,22.2,22.4
7989,22.2,22.8
7990,22.4,23.2
7991,22.8,23.2
7992,23.2,23.4
7993,23.2,23.8
7994,23.4,24.2
7995,23.8,24.2
7996,24.2,24.4
7997,24.2,24.8
7998,24.4,25.2
7999,24.8,25.2
8000,25.2,25.4
8001,25.2,25.8
8002,25.4,26.2
8003,25.8,26.2
8004,26.2,26.4
8005,26.2,26.8
8006,26.4,27.2
8007,26.8,27.2
8008,27.2,27.4
8009,27.2,27.8
8010,27.4,28.2
8011,27.8,28.2
8012,28.2,28.4
8013,28.2,28.8
8014,28.4,29.2
8015,28.8,29.2
8016,29.2,29.4
8017,29.2,29.8
8018,29.4,30.2
8019,29.8,30.2
8020,30.2,30.4
8021,30.2,30.8
8022,30.4,31.2
8023,30.8,31.2
8024,31.2,31.4
8025,31.2,31.8
8026,31.4,32.2
8027,31.8,32.2
8028,32.2,32.4
8029,32.2,32.8
8030,32.4,33.2
8031,32.8,33.2
8032,33.2,33.4
8033,33.2,33.8
8034,33.4,34.2
8035,33.8,34.2
8036,34.2,34.4
8037,34.2,34.8
8038,34.4,35.2
8039,34.8,35.2
8040,35.2,35.4
8041,35.2,35.8
8042,35.4,36.2
8043,35.8,36.2
8044,36.2,36.4
8045,36.2,36.8
8046,36.4,37.2
8047,36.8,37.2
8048,37.2,37.4
8049,37.2,37.8
8050,37.4,38.2
8051,37.8,38.2
8052,38.2,38.4
8053,38.2,38.8
8054,38.4,39.2
8055,38.8,39.2
8056,39.2,39.4
8057,39.2,39.8
8058,39.4,40.2
8059,39.8,40.2
8060,40.2,40.4
8061,40.2,40.8
8062,40.4,41.2
8063,40.8,41.2
8064,41.2,41.4
8065,41.2,41.8
8066,41.4,42.2
8067,41.8,42.2
8068,42.2,42.4
8069,42.2,42.8
8070,42.4,43.2
8071,42.8,43.2
8072,43.2,43.4
8073,43.2,43.8
8074,43.4,44.2
8075,43.8,44.2
8076,44.2,44.4
8077,44.2,44.8
8078,44.4,45.2
8079,44.8,45.2
8080,45.2,45.4
8081,45.2,45.8
8082,45.4,46.2
8083,45.8,46.2
8084,46.2,46.4
8085,46.2,46.8
8086,46.4,47.2
8087,46.8,47.2
8088,47.2,47.4
8089,47.2,47.8
8090,47.4,48.2
8091,47.8,48.2
8092,48.2,48.4
8103,0.8,1.2
8104,1.2,1.4
8105,1.2,1.8
8106,1.4,2.2
8107,1.8,2.2
8108,2.2,2.4
8109,2.2,2.8
8110,2.4,3.2
8111,2.8,3.2
8112,3.2,3.4
8113,3.2,3.8
8114,3.4,4.2
8115,3.8,4.2
8116,4.2,4.4
8117,4.2,4.8
8118,4.4,5.2
8119,4.8,5.2
8120,5.2,5.4
8121,5.2,5.8
8122,5.4,6.2
8123,5.8,6.2
8124,6.2,6.4
